Genus,Species,Gender,State,County,Refuge,Division,Sample Site,Coordinates,Habitat,Date Sampled,Collector,Notes,,,,,,,
Apis,Apis mellifera,Worker,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,old field,May. 22,W. Watkins,,,,,,,,
Apis,Apis mellifera,Worker,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,old field,May. 22,W. Watkins,,,,,,,,
Apis,Apis mellifera,Worker,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,old field,May. 29,W. Watkins,,,,,,,,
Apis,Apis mellifera,Worker,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,old field,May. 22,W. Watkins,,,,,,,,
Apis,Apis mellifera,Worker,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,forest,May. 29,W. Watkins,,,,,,,,
Apis,Apis mellifera,Worker,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,old field,May. 29,W. Watkins,,,,,,,,
Apis,Apis mellifera,Worker,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,old field,May. 29,W. Watkins,,,,,,,,
Apis,Apis mellifera,Worker,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,Jul. 17,N/A,,,,,,,,
Apis,Apis mellifera,Worker,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,Jul. 17,N/A,,,,,,,,
Ashmeadiella,Ashmeadiella bucconis,Female,Missouri,Ray,Big Muddy,N/A,N/A,N/A,forest,Jun. 20,W. Watkins,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Jun. 12,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Jun. 12,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Jun. 12,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Jun. 12,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Aug. 20,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 6,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 6,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 6,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 20,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 20,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Sept. 6,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Sept. 6,N/A,,,,,,,,
Augochlora,Augochlora pura,Male,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 6,N/A,,,,,,,,
Augochlora,Augochlora pura,Male,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Male,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Male,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 13,N/A,JAB Ray,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 13,N/A,JAB Ray,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Aug. 20,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Aug. 20,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,May. 29,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,May. 29,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,May. 29,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,May. 29,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,Jul. 17,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,Jul. 17,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 2,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 2,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Aug. 7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 20,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 20,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Sept. 26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Sept. 26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Male,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Male,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Male,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Sept. 26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 2,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Sept. 13,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 13,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 13,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Aug. 20,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Aug. 20,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Aug. 20,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Aug. 20,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Sept. 26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Sept. 26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Male,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Sept. 26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 2,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 2,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 2,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 2,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 2,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,Jul. 17,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,Jul. 17,N/A,,,,,,,,
Augochloropsis,Augochloropsis fulgida,Female,Missouri,Ray,Big Muddy,N/A,BB,N/A,Old Field,Jun. 20,N/A,BB Ray,,,,,,,
Augochloropsis,Augochloropsis fulgida,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochloropsis,Augochloropsis fulgida,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochloropsis,Augochloropsis fulgida,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochloropsis,Augochloropsis fulgida,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Old Field,Jun. 12,N/A,,,,,,,,
Augochloropsis,Augochloropsis metallica,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 7,N/A,BB Lafayette,,,,,,,
Augochloropsis,Augochloropsis metallica,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 13,N/A,JAB Ray,,,,,,,
Bombus,Bombus auricomus,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Old Field,Aug. 20,N/A,,,,,,,,
Bombus,Bombus bimaculatus,Male,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,Forest,Jul. 17,N/A,,,,,,,,
Bombus,Bombus griseocollis,Worker,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Aug. 7,N/A,,,,,,,,
Bombus,Bombus griseocollis,Worker,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 6,N/A,,,,,,,,
Bombus,Bombus griseocollis,Worker,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Aug. 20,N/A,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Old Field,Sept. 26,N/A,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Ray,Big Muddy,N/A,JAB,N/A,Forest,Sept. 26,N/A,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Ray,Big Muddy,N/A,Jackass Bend,N/A,old field,May. 22,W. Watkins,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Ray,Big Muddy,N/A,N/A,N/A,old field,Jun. 20,W. Watkins,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Ray,Big Muddy,N/A,N/A,N/A,old field,Jun. 20,W. Watkins,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Ray,Big Muddy,N/A,N/A,N/A,old field,Jun. 20,W. Watkins,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Lafayette,Big Muddy,N/A,N/A,N/A,old field,Jun. 12,W. Watkins,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Ray,Big Muddy,N/A,N/A,N/A,old field,Jun. 20,W. Watkins,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Ray,Big Muddy,N/A,N/A,N/A,old field,Jun. 20,W. Watkins,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Ray,Big Muddy,N/A,N/A,N/A,old field,Jun. 20,W. Watkins,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Ray,Big Muddy,N/A,N/A,N/A,old field,Jun. 20,W. Watkins,,,,,,,,
Bombus,Bombus griseocollis,Female,Missouri,Ray,Big Muddy,N/A,N/A,N/A,old field,Jun. 12,W. Watkins,,,,,,,,
Bombus,Bombus impatiens,Male,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 6,N/A,,,,,,,,
Bombus,Bombus impatiens,Male,Missouri,Lafayette,Big Muddy,N/A,BB,N/A,Forest,Sept. 6,N/A,,,,,,,,
